,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_epochs,param_neurons,param_optimizer,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
28,213.073475679,34.2666246096,0.932742294298,0.939384587125,10,16,20,SGD,"{'epochs': 16, 'neurons': 20, 'optimizer': 'SGD', 'batch_size': 10}",65,0.934266985236,0.936883216908,0.932879345048,0.940069893853,0.931080552609,0.941200650616,1.42373267831,0.690981859912,0.00130446040008,0.00182798476271
29,273.263322751,34.9265696208,0.93781317545,0.946477515133,10,16,20,RMSprop,"{'epochs': 16, 'neurons': 20, 'optimizer': 'RMSprop', 'batch_size': 10}",33,0.937453417258,0.943462164068,0.936451232764,0.947574006479,0.939534876328,0.948396374851,2.22159326978,1.22941075533,0.00128433740995,0.00215844526904
30,269.026665688,33.6174914042,0.937119355584,0.947711067548,10,16,20,Adagrad,"{'epochs': 16, 'neurons': 20, 'optimizer': 'Adagrad', 'batch_size': 10}",39,0.937710387655,0.94592926949,0.936862385252,0.948190782513,0.936785293846,0.94901315064,6.6639088767,0.213689900601,0.000419106154169,0.00130388536636
31,283.884822051,34.8886729081,0.934472561153,0.939967098188,10,16,20,Adadelta,"{'epochs': 16, 'neurons': 20, 'optimizer': 'Adadelta', 'batch_size': 10}",58,0.933881529787,0.93760278908,0.934678137256,0.940275486497,0.934858016416,0.942023018988,4.23362987685,1.20104726268,0.000424325099332,0.00181767903681
32,277.630606016,34.8054843744,0.940425706959,0.961040290093,10,16,20,Adam,"{'epochs': 16, 'neurons': 20, 'optimizer': 'Adam', 'batch_size': 10}",19,0.94187330659,0.961451474075,0.937864569217,0.958367592741,0.941539245071,0.963301803463,4.30097279891,0.295909799843,0.00181612576192,0.00203525806118
33,265.402634939,34.8390220006,0.938053014442,0.948259313313,10,16,20,Adamax,"{'epochs': 16, 'neurons': 20, 'optimizer': 'Adamax', 'batch_size': 10}",31,0.940177302702,0.94849917099,0.937479114166,0.947882394649,0.936502626457,0.9483963743,5.33096716008,1.23778915047,0.00155409834948,0.000269805546123
34,280.739986658,34.7501153946,0.942772702929,0.96772203429,10,16,20,Nadam,"{'epochs': 16, 'neurons': 20, 'optimizer': 'Nadam', 'batch_size': 10}",10,0.942310156299,0.962890619216,0.942387247406,0.969675159695,0.943620705082,0.97060032396,5.21273919482,1.28539877885,0.000600453439026,0.0034371413455
35,269.720432679,34.9871137142,0.932339707439,0.939144729825,10,16,25,SGD,"{'epochs': 16, 'neurons': 25, 'optimizer': 'SGD', 'batch_size': 10}",69,0.932956436614,0.93544407195,0.934164196647,0.941920223548,0.929898489055,0.940069893975,5.49250128365,0.310949489601,0.00179524027606,0.00272361052142
36,328.75354139,35.0188499292,0.938147236874,0.947985190563,10,16,25,RMSprop,"{'epochs': 16, 'neurons': 25, 'optimizer': 'RMSprop', 'batch_size': 10}",28,0.937350629106,0.945620881014,0.93758190215,0.948396375035,0.939509179366,0.949938315641,7.48035922425,1.19912137928,0.000967656040376,0.00178640513181
37,330.140648683,34.4437553883,0.937067961508,0.948019455861,10,16,25,Adagrad,"{'epochs': 16, 'neurons': 25, 'optimizer': 'Adagrad', 'batch_size': 10}",41,0.937941661182,0.946957230016,0.937402022868,0.94880755916,0.935860200474,0.948293578407,2.47989460984,1.33080438267,0.000881974079002,0.000779866168974
