,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_epochs,param_neurons,param_optimizer,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
43,337.083697081,54.4625778198,0.940588455189,0.949629927532,10,16,30,RMSprop,"{'epochs': 16, 'neurons': 30, 'optimizer': 'RMSprop', 'batch_size': 10}",33,0.940588455189,0.949629927532,0.0,0.0,0.0,0.0
44,331.840621948,56.282022953,0.939277906674,0.952611013279,10,16,30,Adagrad,"{'epochs': 16, 'neurons': 30, 'optimizer': 'Adagrad', 'batch_size': 10}",37,0.939277906674,0.952611013279,0.0,0.0,0.0,0.0
45,360.863319159,55.041741848,0.941899003827,0.951994236387,10,16,30,Adadelta,"{'epochs': 16, 'neurons': 30, 'optimizer': 'Adadelta', 'batch_size': 10}",23,0.941899003827,0.951994236387,0.0,0.0,0.0,0.0
46,359.246068001,53.2101550102,0.942926884862,0.971731080502,10,16,30,Adam,"{'epochs': 16, 'neurons': 30, 'optimizer': 'Adam', 'batch_size': 10}",16,0.942926884862,0.971731080502,0.0,0.0,0.0,0.0
47,342.679671049,55.1930110455,0.942027489033,0.957031243432,10,16,30,Adamax,"{'epochs': 16, 'neurons': 30, 'optimizer': 'Adamax', 'batch_size': 10}",21,0.942027489033,0.957031243432,0.0,0.0,0.0,0.0
48,369.667093992,54.6357088089,0.945573679313,0.972656245135,10,16,30,Nadam,"{'epochs': 16, 'neurons': 30, 'optimizer': 'Nadam', 'batch_size': 10}",2,0.945573679313,0.972656245135,0.0,0.0,0.0,0.0
49,301.137747049,55.3818879128,0.644764233257,0.644736845725,10,16,35,SGD,"{'epochs': 16, 'neurons': 35, 'optimizer': 'SGD', 'batch_size': 10}",49,0.644764233257,0.644736845725,0.0,0.0,0.0,0.0
50,351.848097086,57.2739200592,0.93866117756,0.947882394221,10,16,35,RMSprop,"{'epochs': 16, 'neurons': 35, 'optimizer': 'RMSprop', 'batch_size': 10}",40,0.93866117756,0.947882394221,0.0,0.0,0.0,0.0
51,336.164721966,55.4852490425,0.939277906613,0.953022197526,10,16,35,Adagrad,"{'epochs': 16, 'neurons': 35, 'optimizer': 'Adagrad', 'batch_size': 10}",38,0.939277906613,0.953022197526,0.0,0.0,0.0,0.0
52,368.193529844,54.8178839684,0.941744821721,0.951069072183,10,16,35,Adadelta,"{'epochs': 16, 'neurons': 35, 'optimizer': 'Adadelta', 'batch_size': 10}",25,0.941744821721,0.951069072183,0.0,0.0,0.0,0.0
53,359.501626015,54.4285569191,0.943003976098,0.965871704963,10,16,35,Adam,"{'epochs': 16, 'neurons': 35, 'optimizer': 'Adam', 'batch_size': 10}",15,0.943003976098,0.965871704963,0.0,0.0,0.0,0.0
54,343.945558786,55.9473640919,0.942644217764,0.957750816156,10,16,35,Adamax,"{'epochs': 16, 'neurons': 35, 'optimizer': 'Adamax', 'batch_size': 10}",18,0.942644217764,0.957750816156,0.0,0.0,0.0,0.0
55,376.069378138,56.4280669689,0.944879859651,0.971628284425,10,16,35,Nadam,"{'epochs': 16, 'neurons': 35, 'optimizer': 'Nadam', 'batch_size': 10}",3,0.944879859651,0.971628284425,0.0,0.0,0.0,0.0
56,301.090209007,55.7535841465,0.644764233257,0.644736845725,10,16,40,SGD,"{'epochs': 16, 'neurons': 40, 'optimizer': 'SGD', 'batch_size': 10}",49,0.644764233257,0.644736845725,0.0,0.0,0.0,0.0
57,344.398000002,54.4206690788,0.941359366302,0.951685848768,10,16,40,RMSprop,"{'epochs': 16, 'neurons': 40, 'optimizer': 'RMSprop', 'batch_size': 10}",27,0.941359366302,0.951685848768,0.0,0.0,0.0,0.0
58,331.423957109,54.0560040474,0.938995239071,0.955283710794,10,16,40,Adagrad,"{'epochs': 16, 'neurons': 40, 'optimizer': 'Adagrad', 'batch_size': 10}",39,0.938995239071,0.955283710794,0.0,0.0,0.0,0.0
59,377.505801201,56.203196764,0.941821912636,0.950349499582,10,16,40,Adadelta,"{'epochs': 16, 'neurons': 40, 'optimizer': 'Adadelta', 'batch_size': 10}",24,0.941821912636,0.950349499582,0.0,0.0,0.0,0.0
60,363.58114481,54.4667651653,0.943286643104,0.971011508085,10,16,40,Adam,"{'epochs': 16, 'neurons': 40, 'optimizer': 'Adam', 'batch_size': 10}",10,0.943286643104,0.971011508085,0.0,0.0,0.0,0.0
61,355.031220913,57.8925418854,0.943672099028,0.959601144931,10,16,40,Adamax,"{'epochs': 16, 'neurons': 40, 'optimizer': 'Adamax', 'batch_size': 10}",8,0.943672099028,0.959601144931,0.0,0.0,0.0,0.0
62,392.620697021,57.0275919437,0.939406391711,0.974609370356,10,16,40,Nadam,"{'epochs': 16, 'neurons': 40, 'optimizer': 'Nadam', 'batch_size': 10}",36,0.939406391711,0.974609370356,0.0,0.0,0.0,0.0
