"STATION","NAME","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2010-07","1111","56","105","0","81.5","92.5","70.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2010-08","1496","59","97","0","77.4","86.8","68.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2010-09","1686","47","95","10","71.0","82.4","59.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2010-10","1705","35","85","257","57.6","68.3","46.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2010-11","1705","25","66","792","47.2","57.5","36.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2010-12","1705","16","62","1802","32.4","39.9","24.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2011-01","0","8","60","2880","30.2","37.8","22.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2011-02","0","13","74","3622","38.5","49.1","27.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2011-03","0","25","81","4263","44.3","53.7","35.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2011-04","42","32","86","4524","57.7","68.1","47.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2011-05","178","40","98","4591","67.2","77.4","57.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2011-06","500","50","100","4591","75.7","86.5","64.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2011-07","1017","58","106","0","81.7","92.9","70.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2011-08","1355","55","99","0","75.9","85.8","66.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2011-09","1513","45","88","28","69.3","77.3","61.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2011-10","1520","30","85","295","56.6","66.3","47.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2011-11","1520","26","74","729","50.5","62.0","39.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2011-12","1520","22","63","1434","42.2","52.4","32.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2012-01","0","13","66","2263","38.2","47.9","28.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2012-02","0","20","70","2942","41.6","51.1","32.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2012-03","8","25","81","3301","53.7","64.2","43.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2012-04","29","32","90","3614","55.3","67.2","43.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2012-05","182","44","93","3643","69.0","79.2","58.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2012-06","446","50","103","3650","73.6","85.3","61.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2012-07","956","64","104","0","81.4","91.7","71.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2012-08","1338","61","96","0","77.3","87.0","67.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2012-09","1505","46","93","31","69.5","79.5","59.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2012-10","1531","35","81","265","58.3","67.3","49.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2012-11","1531","25","69","930","42.9","52.5","33.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2012-12","1531","25","70","1622","42.7","50.7","34.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2013-01","0","11","70","2492","36.9","45.2","28.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2013-02","0","17","59","3333","35.0","42.4","27.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2013-03","0","25","62","4089","40.6","48.9","32.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2013-04","24","25","91","4403","55.3","66.2","44.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2013-05","125","34","92","4545","63.7","73.6","53.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2013-06","394","53","93","4545","73.9","83.2","64.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2013-07","828","59","97","0","79.0","87.6","70.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2013-08","1115","53","92","0","74.2","83.6","64.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2013-09","1252","43","95","56","67.7","79.2","56.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2013-10","1301","30","90","298","58.8","68.6","49.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2013-11","1301","19","73","939","43.6","53.1","34.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2013-12","1303","18","71","1727","39.6","47.5","31.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2014-01","0","3","58","2889","27.5","37.1","18.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2014-02","0","11","63","3786","33.0","41.7","24.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2014-03","0","4","69","4607","38.5","48.9","28.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2014-04","7","30","83","4974","53.0","64.1","41.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2014-05","80","43","90","5052","64.8","75.6","54.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2014-06","328","50","96","5055","73.2","83.0","63.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2014-07","657","55","94","0","75.6","85.7","65.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2014-08","890","54","92","0","72.5","82.5","62.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2014-09","1040","44","93","40","68.7","78.3","59.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2014-10","1051","35","80","262","58.2","67.7","48.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2014-11","1051","18","72","909","43.4","52.9","33.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2014-12","1051","20","69","1686","39.9","47.4","32.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2015-01","0","6","62","2743","30.9","38.9","22.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2015-02","0","1","55","3851","25.4","35.1","15.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2015-03","0","6","74","4633","39.8","50.3","29.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2015-04","4","31","80","4951","54.6","66.1","43.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2015-05","183","43","91","5003","69.1","80.6","57.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2015-06","473","55","94","5018","74.1","82.9","65.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2015-07","845","58","97","0","77.0","86.5","67.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2015-08","1160","56","95","0","75.1","86.0","64.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2015-09","1367","51","94","2","71.9","82.3","61.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2015-10","1371","29","79","307","55.3","66.3","44.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2015-11","1378","28","80","736","50.9","60.9","41.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2015-12","1379","21","72","1232","49.0","58.3","39.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2016-01","0","8","63","2255","32.0","41.7","22.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2016-02","0","8","67","3054","37.4","46.0","28.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2016-03","4","22","82","3521","50.1","61.2","38.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2016-04","25","24","86","3874","54.0","65.7","42.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2016-05","98","37","90","4055","61.5","70.1","52.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2016-06","342","46","96","4060","73.0","83.8","62.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2016-07","798","63","100","0","79.7","89.6","69.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2016-08","1236","59","98","0","79.2","89.1","69.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2016-09","1473","51","96","17","72.3","81.7","62.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2016-10","1512","32","87","222","59.6","70.2","49.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2016-11","1512","23","78","714","48.6","60.6","36.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2016-12","1512","13","66","1538","38.4","46.7","30.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2017-01","0","10","70","2342","39.1","46.1","32.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2017-02","0","17","77","2924","44.2","56.1","32.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2017-03","0","18","80","3575","44.0","53.8","34.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2017-04","46","34","89","3762","60.3","70.5","50.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2017-05","103","36","93","3901","62.3","72.1","52.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2017-06","377","48","97","3913","73.7","85.2","62.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2017-07","802","58","98","0","78.7","88.5","68.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2017-08","1067","56","92","0","73.5","82.9","64.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2017-09","1221","49","90","31","69.1","79.1","59.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2017-10","1285","35","86","201","61.6","72.6","50.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2017-11","1285","21","77","765","46.2","56.8","35.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","2017-12","1285","8","64","1678","35.5","44.4","26.7"
