,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_epochs,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
36,14.9166920185,13.0862820148,0.644764224147,0.644736839556,2000,1,"{'epochs': 1, 'batch_size': 2000}",45,0.644764224147,0.644736839556,0.0,0.0,0.0,0.0
37,14.1567940712,13.6000800133,0.644764224147,0.644736839556,2000,2,"{'epochs': 2, 'batch_size': 2000}",45,0.644764224147,0.644736839556,0.0,0.0,0.0,0.0
38,19.7360041142,13.5358197689,0.644764224147,0.644736839556,2000,4,"{'epochs': 4, 'batch_size': 2000}",45,0.644764224147,0.644736839556,0.0,0.0,0.0,0.0
39,31.6224570274,13.3226749897,0.644764224147,0.644736839556,2000,8,"{'epochs': 8, 'batch_size': 2000}",45,0.644764224147,0.644736839556,0.0,0.0,0.0,0.0
40,57.1871628761,17.3251409531,0.766979314966,0.761718762156,2000,16,"{'epochs': 16, 'batch_size': 2000}",24,0.766979314966,0.761718762156,0.0,0.0,0.0,0.0
41,105.242361069,18.4693660736,0.935449057605,0.944490142461,2000,32,"{'epochs': 32, 'batch_size': 2000}",11,0.935449057605,0.944490142461,0.0,0.0,0.0,0.0
42,17.0450809002,11.3311831951,0.644764235742,0.644736840684,5000,1,"{'epochs': 1, 'batch_size': 5000}",29,0.644764235742,0.644736840684,0.0,0.0,0.0,0.0
43,12.9621250629,11.885078907,0.644764235742,0.644736840684,5000,2,"{'epochs': 2, 'batch_size': 5000}",29,0.644764235742,0.644736840684,0.0,0.0,0.0,0.0
44,18.243366003,11.7331190109,0.644764235742,0.644736840684,5000,4,"{'epochs': 4, 'batch_size': 5000}",29,0.644764235742,0.644736840684,0.0,0.0,0.0,0.0
45,28.7400770187,13.7521739006,0.644764235742,0.644736840684,5000,8,"{'epochs': 8, 'batch_size': 5000}",29,0.644764235742,0.644736840684,0.0,0.0,0.0,0.0
46,48.3629930019,13.6661801338,0.644764235742,0.644736840684,5000,16,"{'epochs': 16, 'batch_size': 5000}",29,0.644764235742,0.644736840684,0.0,0.0,0.0,0.0
47,88.8540329933,14.1889791489,0.647282551826,0.646587189189,5000,32,"{'epochs': 32, 'batch_size': 5000}",27,0.647282551826,0.646587189189,0.0,0.0,0.0,0.0
